t_sim,GT_State,EE_to_top_dist_m,ESDF_top,ESDF_center,ESDF_side,Weight_top,Weight_center,Weight_side,esdf_age_s,tsdf_age_s,logger_cycle_ms,ESDF_count_top,ESDF_count_center,ESDF_count_side,ESDF_dmin_top,ESDF_dmin_center,ESDF_dmin_side,TSDF_top_bx,TSDF_top_by,TSDF_top_bz,TSDF_top_vx,TSDF_top_vy,TSDF_top_vz,TSDF_center_bx,TSDF_center_by,TSDF_center_bz,TSDF_center_vx,TSDF_center_vy,TSDF_center_vz,TSDF_side_bx,TSDF_side_by,TSDF_side_bz,TSDF_side_vx,TSDF_side_vy,TSDF_side_vz,TSDF_top_vcx,TSDF_top_vcy,TSDF_top_vcz,TSDF_center_vcx,TSDF_center_vcy,TSDF_center_vcz,TSDF_side_vcx,TSDF_side_vcy,TSDF_side_vcz
1769789946.4270852,0,0.5423098802566528,0.10000000149011612,0.10000000149011612,0.10000000149011612,3000.0,3000.0,3000.0,0.657179142,0.200742527,0.41968900040956214,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789946.5270824,0,0.5423098802566528,0.10000000149011612,0.10000000149011612,0.10000000149011612,3000.0,3000.0,3000.0,0.7571762790000001,0.099215311,0.37948899989714846,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789946.6270797,0,0.5423098802566528,0.10000000149011612,0.10000000149011612,0.10000000149011612,3000.0,3000.0,3000.0,0.857173904,0.199212936,0.37794300078530796,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789946.7270877,0,0.5423098802566528,0.10000000149011612,0.10000000149011612,0.10000000149011612,3000.0,3000.0,3000.0,0.9571818110000001,0.299220843,0.5407909993664362,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789946.827072,0,0.5423098802566528,0.10000000149011612,0.10000000149011612,0.10000000149011612,3000.0,3000.0,3000.0,1.0571658270000002,0.399204859,0.3987849995610304,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789946.9270055,0,0.5423098802566528,0.10000000149011612,0.10000000149011612,0.10000000149011612,3000.0,3000.0,3000.0,0.067141797,0.010543385,0.3635220018622931,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789947.0270946,0,0.5423098802566528,0.10000000149011612,0.10000000149011612,0.10000000149011612,3000.0,3000.0,3000.0,0.167231078,0.110632666,0.5507480018422939,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789947.1270533,0,0.5423098802566528,0.10000000149011612,0.10000000149011612,0.10000000149011612,3000.0,3000.0,3000.0,0.267189508,0.013723832,0.4132690010010265,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789947.2271106,0,0.5423098802566528,0.10000000149011612,0.10000000149011612,0.10000000149011612,3000.0,3000.0,3000.0,0.367246952,0.113781276,0.7344900004682131,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789947.3270416,0,0.5423098802566528,0.10000000149011612,0.10000000149011612,0.10000000149011612,3000.0,3000.0,3000.0,0.467178073,0.007831956000000001,0.42077100079040974,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789947.4271343,0,0.5423098802566528,0.10000000149011612,0.10000000149011612,0.10000000149011612,3000.0,3000.0,3000.0,0.567270684,0.10792456700000001,0.5516569981409702,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789947.5271297,0,0.5423098802566528,0.10000000149011612,0.10000000149011612,0.10000000149011612,3000.0,3000.0,3000.0,0.667265981,0.207919864,0.4001660017820541,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789947.6270819,0,0.5423098802566528,0.10000000149011612,0.10000000149011612,0.10000000149011612,3000.0,3000.0,3000.0,0.767218253,0.307872136,0.37987000177963637,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789947.7270832,0,0.5423098802566528,0.10000000149011612,0.10000000149011612,0.10000000149011612,3000.0,3000.0,3000.0,0.8672194480000001,0.407873331,0.3845079991151579,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789947.8270936,0,0.5423098802566528,0.10000000149011612,0.10000000149011612,0.10000000149011612,3000.0,3000.0,3000.0,0.967230052,0.090104218,0.5359700007829815,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789947.927086,0,0.5423098802566528,0.10000000149011612,0.10000000149011612,0.10000000149011612,3000.0,3000.0,3000.0,1.0672226500000002,0.190096816,0.4017649989691563,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789948.0270026,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.058881199,0.002182625,0.3890759981004521,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789948.127093,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.15897186800000002,0.102273294,0.522836999152787,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789948.2270863,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.258965125,0.20226655100000002,0.38479299837490544,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789948.327081,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.358960011,0.302261437,0.3853609996440355,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789948.427096,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.45897464200000004,0.40227606800000004,0.4000730004918296,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789948.5271018,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.5589805240000001,0.081856065,0.3939060006814543,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789948.6271074,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.658986276,0.181861817,0.4117700009373948,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789948.727122,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.759000875,0.281876416,0.45614299961016513,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789948.8271015,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.8589803770000001,0.381855918,0.40789299964671955,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789948.9271207,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.020511942000000002,0.481875076,0.4911659998469986,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789949.0271091,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.12050044300000001,0.063453876,0.5640659983328078,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789949.1270957,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.220486795,0.16344022800000002,0.4466600003070198,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789949.2271469,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.32053804,0.062690103,0.6970449976506643,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789949.3271506,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.420541891,0.162693954,0.6548130004375707,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789949.4271033,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.520494619,0.06694011700000001,0.4194209977868013,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789949.5271058,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.620497241,0.166942739,0.41186399903381243,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789949.627158,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.720549155,0.06841243100000001,0.7002509992162231,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789949.7270951,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.820486373,0.16834964900000002,0.40498399903299287,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789949.8271701,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.9205613410000001,0.068413899,0.6763240016880445,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789949.927089,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,1.0204801490000002,0.168332707,0.41607299863244407,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789950.027103,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.049426695,0.26834652400000003,0.43147500036866404,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789950.1271136,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.149437476,0.095402393,0.41128500015474856,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789950.2271395,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.249463393,0.19542831000000002,0.6639679995714687,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789950.3271267,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.349450572,0.29541548900000003,0.41729800068424083,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789950.427106,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.44942991800000004,0.395394835,0.4063500018673949,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789950.527076,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.5493999070000001,0.07229281400000001,0.4053619995829649,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789950.6271229,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.6494468870000001,0.17233979400000002,0.44734800030710176,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789950.7270885,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.749412422,0.076943755,0.3951940016122535,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789950.8271167,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.849440741,0.176972074,0.6204439996508881,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789950.927079,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.041411685000000004,0.276934453,0.3947510012949351,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789951.0270834,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.141415845,0.08753975,0.5277669988572598,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789951.1271174,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.24145006600000002,0.187573971,0.42176399801974185,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789951.2271333,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.341465766,0.07992705,0.542167999810772,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789951.327142,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.441474468,0.179935752,0.7098839996615425,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789951.427115,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.541447431,0.07842650200000001,0.5108580007799901,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789951.5272539,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.641586534,0.17856560500000002,0.7520569997723214,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789951.6271129,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.7414453520000001,0.07757881800000001,0.5350800020096358,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789951.7271056,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.841438153,0.177571619,0.4038679981022142,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789951.8270898,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,0.941422288,0.082378639,0.8675539975229185,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789951.9271114,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,1.041443786,0.18240013700000002,0.5682820010406431,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789952.0270798,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,1.1414122880000002,0.28236863900000003,0.3843039994535502,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
1769789952.1270623,0,0.5423098802566528,0.25,0.15000000596046448,0.15000000596046448,3000.0,3000.0,3000.0,1.241394947,0.382351298,0.4305160000512842,8,8,8,0.08124034851789474,0.08660250157117844,0.08124037832021713,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,4,1,1,0.45000000670552254,0.05000000074505806,0.2500000037252903,0.45000000670552254,0.05000000074505806,0.15000000223517418,0.45000000670552254,0.15000000223517418,0.15000000223517418
